value,percentage,datetime
11412.287,0.01723257376095988,2016-05-16T00:00:00.000+02:00
10924.675,0.015535174446719844,2016-05-17T00:00:00.000+02:00
11488.47,0.015981191819288827,2016-05-18T00:00:00.000+02:00
11438.988,0.015931241231088283,2016-05-19T00:00:00.000+02:00
11434.07,0.015901949043399383,2016-05-20T00:00:00.000+02:00
10669.06,0.016363243270992613,2016-05-21T00:00:00.000+02:00
10688.294,0.01780256226323185,2016-05-22T00:00:00.000+02:00
10682.207,0.015269297466847909,2016-05-23T00:00:00.000+02:00
10770.617,0.01501393010772724,2016-05-24T00:00:00.000+02:00
10540.05,0.014577063594915358,2016-05-25T00:00:00.000+02:00
10894.084,0.01511539756714682,2016-05-26T00:00:00.000+02:00
10695.711,0.01485264165667242,2016-05-27T00:00:00.000+02:00
10340.591,0.015864067075149185,2016-05-28T00:00:00.000+02:00
9588.315,0.01615218950088403,2016-05-29T00:00:00.000+02:00
9559.437,0.013720617193267936,2016-05-30T00:00:00.000+02:00
9389.784,0.013151380466685944,2016-05-31T00:00:00.000+02:00
9749.936,0.013549648305868916,2016-06-01T00:00:00.000+02:00
9260.48,0.012799835462911911,2016-06-02T00:00:00.000+02:00
10168.399,0.013996643882957134,2016-06-03T00:00:00.000+02:00
8762.668,0.013363693130254744,2016-06-04T00:00:00.000+02:00
8207.728,0.013560641806265442,2016-06-05T00:00:00.000+02:00
9491.837,0.013133472014958843,2016-06-06T00:00:00.000+02:00
9848.26,0.013083471504257226,2016-06-07T00:00:00.000+02:00
10752.856,0.013992860216955194,2016-06-08T00:00:00.000+02:00
11411.768,0.014636195429209213,2016-06-09T00:00:00.000+02:00
10524.95,0.013709196559464292,2016-06-10T00:00:00.000+02:00
9114.206,0.013352414616944966,2016-06-11T00:00:00.000+02:00
8665.256,0.013825345941259372,2016-06-12T00:00:00.000+02:00
10033.465,0.013075705472381217,2016-06-13T00:00:00.000+02:00
9969.372,0.012793942797068,2016-06-14T00:00:00.000+02:00
9301.381,0.012151510432409298,2016-06-15T00:00:00.000+02:00
8446.358,0.011605200822194866,2016-06-16T00:00:00.000+02:00
8986.042,0.012435286285916556,2016-06-17T00:00:00.000+02:00
10138.123,0.015279221291832387,2016-06-18T00:00:00.000+02:00
10988.467,0.017934668659016825,2016-06-19T00:00:00.000+02:00
9355.596,0.012867436305630095,2016-06-20T00:00:00.000+02:00
8810.1,0.011631276057063192,2016-06-21T00:00:00.000+02:00
8543.951,0.011144323867867224,2016-06-22T00:00:00.000+02:00
9018.371,0.01181230344033147,2016-06-23T00:00:00.000+02:00
10148.283,0.013924694902086875,2016-06-24T00:00:00.000+02:00
10666.6,0.01531291555175862,2016-06-25T00:00:00.000+02:00
10538.643,0.016580111405100212,2016-06-26T00:00:00.000+02:00
10545.007,0.013840431460287045,2016-06-27T00:00:00.000+02:00
11176.475,0.014146757270551445,2016-06-28T00:00:00.000+02:00
11232.43,0.014189157251628974,2016-06-29T00:00:00.000+02:00
10805.099,0.013576227701063412,2016-06-30T00:00:00.000+02:00
10418.741,0.013167339027544193,2016-07-01T00:00:00.000+02:00
10495.387,0.014645571320769327,2016-07-02T00:00:00.000+02:00
9664.736,0.014506631150221437,2016-07-03T00:00:00.000+02:00
11995.28,0.015273564728621626,2016-07-04T00:00:00.000+02:00
13377.45,0.016456793936131926,2016-07-05T00:00:00.000+02:00
11124.782,0.01364768015762831,2016-07-06T00:00:00.000+02:00
10932.585,0.013622459252762488,2016-07-07T00:00:00.000+02:00
11234.071,0.013836514176426678,2016-07-08T00:00:00.000+02:00
9544.546,0.012868905654179965,2016-07-09T00:00:00.000+02:00
8956.461,0.012969061101033729,2016-07-10T00:00:00.000+02:00
11838.989,0.014237713836704207,2016-07-11T00:00:00.000+02:00
11851.501,0.014242910771878437,2016-07-12T00:00:00.000+02:00
11052.074,0.013775931023741998,2016-07-13T00:00:00.000+02:00
10647.649,0.013552186122858703,2016-07-14T00:00:00.000+02:00
9457.361,0.012214265451434328,2016-07-15T00:00:00.000+02:00
8141.422,0.011608977752890296,2016-07-16T00:00:00.000+02:00
8318.218,0.012801185392557745,2016-07-17T00:00:00.000+02:00
9811.436,0.012423127118245465,2016-07-18T00:00:00.000+02:00
10725.348,0.013117867757763883,2016-07-19T00:00:00.000+02:00
12199.049,0.01461708448348651,2016-07-20T00:00:00.000+02:00
12717.964,0.015208125078259794,2016-07-21T00:00:00.000+02:00
11834.996,0.014566777705880244,2016-07-22T00:00:00.000+02:00
10051.328,0.014068889848246408,2016-07-23T00:00:00.000+02:00
9015.403,0.013731783851345313,2016-07-24T00:00:00.000+02:00
10369.946,0.013601674672089625,2016-07-25T00:00:00.000+02:00
11813.459,0.014230239553480264,2016-07-26T00:00:00.000+02:00
12067.05,0.014459924593489309,2016-07-27T00:00:00.000+02:00
11328.722,0.013625251358320196,2016-07-28T00:00:00.000+02:00
10770.413,0.013036899944265578,2016-07-29T00:00:00.000+02:00
10935.86,0.014705572278382737,2016-07-30T00:00:00.000+02:00
10705.827,0.01584928975062735,2016-07-31T00:00:00.000+02:00
12613.205,0.015966126680481415,2016-08-01T00:00:00.000+02:00
11405.93,0.01413723954906054,2016-08-02T00:00:00.000+02:00
12576.996,0.015408460437317138,2016-08-03T00:00:00.000+02:00
13599.165,0.016630923557605846,2016-08-04T00:00:00.000+02:00
12170.892,0.015275183229902362,2016-08-05T00:00:00.000+02:00
10894.059,0.015367981914700209,2016-08-06T00:00:00.000+02:00
10127.568,0.015485144918500674,2016-08-07T00:00:00.000+02:00
9743.162,0.01279412161447522,2016-08-08T00:00:00.000+02:00
11360.562,0.014689277395854843,2016-08-09T00:00:00.000+02:00
11243.394,0.015106907974271501,2016-08-10T00:00:00.000+02:00
9598.902,0.013021867521566128,2016-08-11T00:00:00.000+02:00
8300.89,0.01124184885411417,2016-08-12T00:00:00.000+02:00
8418.623,0.012418580712719672,2016-08-13T00:00:00.000+02:00
8750.15,0.013959275311683896,2016-08-14T00:00:00.000+02:00
9195.805,0.014290529860384529,2016-08-15T00:00:00.000+02:00
11114.834,0.015081624217626514,2016-08-16T00:00:00.000+02:00
11930.434,0.01581867585013512,2016-08-17T00:00:00.000+02:00
11538.305,0.015075553953624666,2016-08-18T00:00:00.000+02:00
11596.395,0.015033333583448232,2016-08-19T00:00:00.000+02:00
11331.211,0.015845126312670717,2016-08-20T00:00:00.000+02:00
10625.685,0.01629867567739061,2016-08-21T00:00:00.000+02:00
10046.234,0.012999669952460088,2016-08-22T00:00:00.000+02:00
9700.633,0.012237429248085054,2016-08-23T00:00:00.000+02:00
9508.95,0.012033669932463334,2016-08-24T00:00:00.000+02:00
9348.167,0.011938035632198134,2016-08-25T00:00:00.000+02:00
9886.679,0.012616806781065604,2016-08-26T00:00:00.000+02:00
10371.211,0.014444326866837295,2016-08-27T00:00:00.000+02:00
11675.483,0.01719278936647865,2016-08-28T00:00:00.000+02:00
14971.772,0.01845662077576797,2016-08-29T00:00:00.000+02:00
12504.277,0.015380285210025326,2016-08-30T00:00:00.000+02:00
12685.196,0.015589369094966346,2016-08-31T00:00:00.000+02:00
11462.422,0.014066874722344542,2016-09-01T00:00:00.000+02:00
11420.72,0.013905078260541616,2016-09-02T00:00:00.000+02:00
10457.69,0.013992404411945259,2016-09-03T00:00:00.000+02:00
10224.959,0.014503070769117552,2016-09-04T00:00:00.000+02:00
13966.277,0.016300266769944925,2016-09-05T00:00:00.000+02:00
14802.199,0.01679055144917537,2016-09-06T00:00:00.000+02:00
14288.342,0.016377555402002076,2016-09-07T00:00:00.000+02:00
11896.207,0.014514101335699523,2016-09-08T00:00:00.000+02:00
11631.488,0.01434371843995631,2016-09-09T00:00:00.000+02:00
10205.229,0.014068572383184423,2016-09-10T00:00:00.000+02:00
8935.728,0.01333728960589338,2016-09-11T00:00:00.000+02:00
11011.051,0.013726022937655003,2016-09-12T00:00:00.000+02:00
12254.633,0.015395081937950347,2016-09-13T00:00:00.000+02:00
11202.999,0.014950235648056077,2016-09-14T00:00:00.000+02:00
10881.655,0.014807953217087305,2016-09-15T00:00:00.000+02:00
9560.018,0.013092148815967805,2016-09-16T00:00:00.000+02:00
9097.574,0.013709908991930581,2016-09-17T00:00:00.000+02:00
9886.986,0.016085620513077423,2016-09-18T00:00:00.000+02:00
10547.288,0.014599690254995556,2016-09-19T00:00:00.000+02:00
10649.021,0.014307275672113885,2016-09-20T00:00:00.000+02:00
10235.905,0.013781846108076097,2016-09-21T00:00:00.000+02:00
10144.435,0.01355739938111014,2016-09-22T00:00:00.000+02:00
10547.947,0.014215337001458564,2016-09-23T00:00:00.000+02:00
9384.322,0.014248046167442087,2016-09-24T00:00:00.000+02:00
8671.416,0.014303889795886555,2016-09-25T00:00:00.000+02:00
9826.684,0.013522694203630744,2016-09-26T00:00:00.000+02:00
9460.186,0.01264373203191098,2016-09-27T00:00:00.000+02:00
10381.723,0.013846357196034068,2016-09-28T00:00:00.000+02:00
9143.594,0.012333716958548346,2016-09-29T00:00:00.000+02:00
9365.745,0.012697413620706123,2016-09-30T00:00:00.000+02:00
10603.878,0.01602459859191876,2016-10-01T00:00:00.000+02:00
10414.898,0.017079975201437073,2016-10-02T00:00:00.000+02:00
10343.78,0.014285684710671698,2016-10-03T00:00:00.000+02:00
11037.059,0.014763316081440013,2016-10-04T00:00:00.000+02:00
10480.497,0.013979772069024999,2016-10-05T00:00:00.000+02:00
10532.865,0.014136831226501965,2016-10-06T00:00:00.000+02:00
10880.613,0.01499653392841079,2016-10-07T00:00:00.000+02:00
10567.269,0.01609822643664799,2016-10-08T00:00:00.000+02:00
10913.475,0.017998231230019555,2016-10-09T00:00:00.000+02:00
12038.933,0.01685579768447627,2016-10-10T00:00:00.000+02:00
12102.644,0.016793958757125686,2016-10-11T00:00:00.000+02:00
11745.046,0.018741174249946358,2016-10-12T00:00:00.000+02:00
12538.005,0.017639104868654363,2016-10-13T00:00:00.000+02:00
11302.367,0.015873489681830107,2016-10-14T00:00:00.000+02:00
10050.33,0.015682323715883895,2016-10-15T00:00:00.000+02:00
9607.016,0.016096798313275498,2016-10-16T00:00:00.000+02:00
11511.594,0.01601868771061379,2016-10-17T00:00:00.000+02:00
12376.609,0.01677819007144824,2016-10-18T00:00:00.000+02:00
12500.989,0.016977336143502095,2016-10-19T00:00:00.000+02:00
12835.142,0.01745209633737226,2016-10-20T00:00:00.000+02:00
11493.442,0.015789122430651822,2016-10-21T00:00:00.000+02:00
11465.173,0.017377256366505143,2016-10-22T00:00:00.000+02:00
13037.043,0.021168860093459765,2016-10-23T00:00:00.000+02:00
13749.114,0.018957809274407426,2016-10-24T00:00:00.000+02:00
13127.519,0.017783950301444737,2016-10-25T00:00:00.000+02:00
13482.317,0.018310201005331345,2016-10-26T00:00:00.000+02:00
12182.143,0.01663146224812356,2016-10-27T00:00:00.000+02:00
11569.696,0.01592149510802168,2016-10-28T00:00:00.000+02:00
9134.444,0.0141862305749116,2016-10-29T00:00:00.000+02:00
8723.076,0.014288797977128757,2016-10-30T00:00:00.000+02:00
9185.593,0.01412388356851095,2016-10-31T00:00:00.000+01:00
8786.141,0.01460736420027342,2016-11-01T00:00:00.000+01:00
11499.807,0.016161977085844537,2016-11-02T00:00:00.000+01:00
11225.408,0.01546531099008641,2016-11-03T00:00:00.000+01:00
13239.925,0.017928623662233238,2016-11-04T00:00:00.000+01:00
11295.202,0.016974283931336154,2016-11-05T00:00:00.000+01:00
9220.811,0.015140858543750357,2016-11-06T00:00:00.000+01:00
11387.146,0.015421887282260273,2016-11-07T00:00:00.000+01:00
12376.449,0.016027282511181937,2016-11-08T00:00:00.000+01:00
12020.243,0.015593341401621707,2016-11-09T00:00:00.000+01:00
10872.087,0.014093196546698779,2016-11-10T00:00:00.000+01:00
11147.719,0.014552510395731919,2016-11-11T00:00:00.000+01:00
11172.624,0.016258160867714137,2016-11-12T00:00:00.000+01:00
12469.85,0.019575083158057054,2016-11-13T00:00:00.000+01:00
14550.103,0.01914317479701915,2016-11-14T00:00:00.000+01:00
14389.024,0.01837055208553129,2016-11-15T00:00:00.000+01:00
11837.076,0.01523997683960686,2016-11-16T00:00:00.000+01:00
12338.577,0.015907949372710412,2016-11-17T00:00:00.000+01:00
13927.575,0.01802108169119432,2016-11-18T00:00:00.000+01:00
13291.164,0.01921938515887818,2016-11-19T00:00:00.000+01:00
12970.872,0.019950321348538753,2016-11-20T00:00:00.000+01:00
13656.783,0.017793935054351978,2016-11-21T00:00:00.000+01:00
13071.013,0.016608691113188825,2016-11-22T00:00:00.000+01:00
13707.09,0.017267221242702305,2016-11-23T00:00:00.000+01:00
13912.008,0.01743804630278202,2016-11-24T00:00:00.000+01:00
13503.674,0.016809738622569598,2016-11-25T00:00:00.000+01:00
11945.72,0.01647083418514264,2016-11-26T00:00:00.000+01:00
12031.711,0.017938586751189815,2016-11-27T00:00:00.000+01:00
11792.395,0.015064451137411191,2016-11-28T00:00:00.000+01:00
13684.191,0.017014706982162845,2016-11-29T00:00:00.000+01:00
13682.195,0.01705256459631471,2016-11-30T00:00:00.000+01:00
15148.117,0.01891092291789332,2016-12-01T00:00:00.000+01:00
12276.067,0.01555137062072734,2016-12-02T00:00:00.000+01:00
10440.385,0.014561553618299385,2016-12-03T00:00:00.000+01:00
10290.446,0.015461679053969921,2016-12-04T00:00:00.000+01:00
11567.063,0.015543885242067476,2016-12-05T00:00:00.000+01:00
10681.627,0.015524725982070152,2016-12-06T00:00:00.000+01:00
10455.581,0.013972704252061222,2016-12-07T00:00:00.000+01:00
9938.327,0.01470111188832863,2016-12-08T00:00:00.000+01:00
10199.834,0.014058102033821476,2016-12-09T00:00:00.000+01:00
10049.315,0.014649157587232408,2016-12-10T00:00:00.000+01:00
10209.668,0.015567361817361871,2016-12-11T00:00:00.000+01:00
11775.417,0.015081486014272259,2016-12-12T00:00:00.000+01:00
14462.242,0.017856727772868022,2016-12-13T00:00:00.000+01:00
14928.367,0.01825812684342481,2016-12-14T00:00:00.000+01:00
15037.021,0.018297057926385824,2016-12-15T00:00:00.000+01:00
14585.072,0.017877663676612657,2016-12-16T00:00:00.000+01:00
10392.827,0.014346109016272392,2016-12-17T00:00:00.000+01:00
9798.131,0.014280773340789551,2016-12-18T00:00:00.000+01:00
14368.811,0.017508163844700157,2016-12-19T00:00:00.000+01:00
12387.748,0.015055702108225594,2016-12-20T00:00:00.000+01:00
12144.947,0.014910214403643521,2016-12-21T00:00:00.000+01:00
12269.265,0.015310211706866677,2016-12-22T00:00:00.000+01:00
11730.641,0.015389047660432668,2016-12-23T00:00:00.000+01:00
11733.658,0.017762457261474577,2016-12-24T00:00:00.000+01:00
10807.575,0.0186948863396335,2016-12-25T00:00:00.000+01:00
12548.941,0.019741917663542233,2016-12-26T00:00:00.000+01:00
11572.925,0.01588547466254832,2016-12-27T00:00:00.000+01:00
10950.254,0.014879056202620361,2016-12-28T00:00:00.000+01:00
11104.694,0.01507348437211646,2016-12-29T00:00:00.000+01:00
11008.357,0.014966563554357864,2016-12-30T00:00:00.000+01:00
10986.994,0.016201383385080172,2016-12-31T00:00:00.000+01:00
11407.298,0.018694825432904974,2017-01-01T00:00:00.000+01:00
14044.587,0.018690117836241114,2017-01-02T00:00:00.000+01:00
11811.274,0.014727398266755985,2017-01-03T00:00:00.000+01:00
11813.836,0.014781820781167961,2017-01-04T00:00:00.000+01:00
12347.668,0.01608939166534854,2017-01-05T00:00:00.000+01:00
10750.93,0.01632583375236478,2017-01-06T00:00:00.000+01:00
10546.384,0.014734791966130584,2017-01-07T00:00:00.000+01:00
12579.228,0.017800975095090033,2017-01-08T00:00:00.000+01:00
14009.813,0.01675975045860332,2017-01-09T00:00:00.000+01:00
15139.539,0.017576232936535315,2017-01-10T00:00:00.000+01:00
13278.944,0.01585499013346573,2017-01-11T00:00:00.000+01:00
13863.726,0.016718379341914585,2017-01-12T00:00:00.000+01:00
13046.844,0.015830530695081096,2017-01-13T00:00:00.000+01:00
11704.384,0.015412267723370676,2017-01-14T00:00:00.000+01:00
11566.75,0.016166952739533207,2017-01-15T00:00:00.000+01:00
13682.97,0.016327033807831688,2017-01-16T00:00:00.000+01:00
15597.38,0.018065169812454932,2017-01-17T00:00:00.000+01:00
17752.952,0.019665686371330777,2017-01-18T00:00:00.000+01:00
14488.311,0.01605370375178671,2017-01-19T00:00:00.000+01:00
14679.533,0.01666244346931568,2017-01-20T00:00:00.000+01:00
10849.218,0.013893312445710371,2017-01-21T00:00:00.000+01:00
11103.296,0.015335577755859446,2017-01-22T00:00:00.000+01:00
14025.605,0.016484456790946945,2017-01-23T00:00:00.000+01:00
12499.557,0.0146017226498681,2017-01-24T00:00:00.000+01:00
12774.197,0.014827094204600407,2017-01-25T00:00:00.000+01:00
17340.152,0.01984580814351727,2017-01-26T00:00:00.000+01:00
14685.53,0.017133702943844628,2017-01-27T00:00:00.000+01:00
11261.028,0.014916552922659006,2017-01-28T00:00:00.000+01:00
14052.714,0.019971443792881325,2017-01-29T00:00:00.000+01:00
15402.136,0.018931966068213065,2017-01-30T00:00:00.000+01:00
14076.731,0.017333431153692482,2017-01-31T00:00:00.000+01:00
15015.336,0.01850407958440957,2017-02-01T00:00:00.000+01:00
14145.613,0.01737402222362082,2017-02-02T00:00:00.000+01:00
12485.16,0.015570621862850638,2017-02-03T00:00:00.000+01:00
12146.709,0.016911561183918844,2017-02-04T00:00:00.000+01:00
11360.39,0.016932397183765043,2017-02-05T00:00:00.000+01:00
12609.97,0.015966765365991283,2017-02-06T00:00:00.000+01:00
13276.015,0.01665301618866399,2017-02-07T00:00:00.000+01:00
12803.787,0.015889093109104236,2017-02-08T00:00:00.000+01:00
14548.063,0.017826500016865133,2017-02-09T00:00:00.000+01:00
15829.362,0.019159651740521293,2017-02-10T00:00:00.000+01:00
12510.577,0.016712067403490755,2017-02-11T00:00:00.000+01:00
12168.801,0.017609616667482862,2017-02-12T00:00:00.000+01:00
14531.058,0.01815536080829388,2017-02-13T00:00:00.000+01:00
14658.383,0.018244179016512027,2017-02-14T00:00:00.000+01:00
10280.075,0.013074364335657123,2017-02-15T00:00:00.000+01:00
10647.364,0.013490760415894611,2017-02-16T00:00:00.000+01:00
11287.008,0.014406156664457189,2017-02-17T00:00:00.000+01:00
12747.605,0.017858382496762366,2017-02-18T00:00:00.000+01:00
10466.267,0.015846716289020832,2017-02-19T00:00:00.000+01:00
10797.776,0.013952384470299728,2017-02-20T00:00:00.000+01:00
11445.718,0.014580506443477664,2017-02-21T00:00:00.000+01:00
11352.293,0.01453037796623252,2017-02-22T00:00:00.000+01:00
14311.969,0.01813719346026843,2017-02-23T00:00:00.000+01:00
14988.566,0.019124849148847035,2017-02-24T00:00:00.000+01:00
12301.019,0.017533845754254512,2017-02-25T00:00:00.000+01:00
12098.948,0.01856649967323342,2017-02-26T00:00:00.000+01:00
11710.976,0.015547434591300162,2017-02-27T00:00:00.000+01:00
11912.607,0.015716541766721485,2017-02-28T00:00:00.000+01:00
12699.951,0.016436944191566546,2017-03-01T00:00:00.000+01:00
12634.061,0.01627672836953412,2017-03-02T00:00:00.000+01:00
12223.254,0.01554028018455209,2017-03-03T00:00:00.000+01:00
12359.691,0.017195199828833923,2017-03-04T00:00:00.000+01:00
13100.386,0.019732250082596988,2017-03-05T00:00:00.000+01:00
11963.952,0.015862206080455053,2017-03-06T00:00:00.000+01:00
12242.735,0.01605188529507417,2017-03-07T00:00:00.000+01:00
11391.48,0.015185503160983042,2017-03-08T00:00:00.000+01:00
10148.115,0.013641382367342247,2017-03-09T00:00:00.000+01:00
10603.778,0.014472884926000339,2017-03-10T00:00:00.000+01:00
10501.321,0.015976036367619278,2017-03-11T00:00:00.000+01:00
10377.692,0.016893751630892444,2017-03-12T00:00:00.000+01:00
11768.166,0.01568815700562846,2017-03-13T00:00:00.000+01:00
11860.17,0.015529041823590776,2017-03-14T00:00:00.000+01:00
9361.072,0.012542248384773884,2017-03-15T00:00:00.000+01:00
8786.355,0.011842221835173895,2017-03-16T00:00:00.000+01:00
9401.861,0.012795160734975896,2017-03-17T00:00:00.000+01:00
9479.755,0.014429389995578388,2017-03-18T00:00:00.000+01:00
10047.189,0.016557206998357003,2017-03-19T00:00:00.000+01:00
9940.226,0.014076786566897675,2017-03-20T00:00:00.000+01:00
10665.841,0.014300242937746696,2017-03-21T00:00:00.000+01:00
10878.886,0.014250988260849737,2017-03-22T00:00:00.000+01:00
11384.973,0.014661404453556976,2017-03-23T00:00:00.000+01:00
12509.711,0.015842655378931435,2017-03-24T00:00:00.000+01:00
12151.572,0.017012788870865225,2017-03-25T00:00:00.000+01:00
10091.742,0.01613721359793158,2017-03-26T00:00:00.000+01:00
11510.732,0.015067121215903917,2017-03-27T00:00:00.000+02:00
11938.764,0.015685591953359033,2017-03-28T00:00:00.000+02:00
11026.13,0.014672039635703111,2017-03-29T00:00:00.000+02:00
10666.875,0.014398419194595447,2017-03-30T00:00:00.000+02:00
11095.423,0.015050103982487531,2017-03-31T00:00:00.000+02:00
10334.137,0.015407983065410812,2017-04-01T00:00:00.000+02:00
12861.046,0.0205503371797975,2017-04-02T00:00:00.000+02:00
9812.813,0.013484699452154442,2017-04-03T00:00:00.000+02:00
10627.181,0.014319672963158265,2017-04-04T00:00:00.000+02:00
10741.409,0.014511011534228898,2017-04-05T00:00:00.000+02:00
9919.652,0.013468591520830443,2017-04-06T00:00:00.000+02:00
9075.143,0.012445768998995688,2017-04-07T00:00:00.000+02:00
8492.436,0.012862823920116333,2017-04-08T00:00:00.000+02:00
8451.035,0.013943132650116721,2017-04-09T00:00:00.000+02:00
9018.595,0.012800370277307998,2017-04-10T00:00:00.000+02:00
9281.352,0.012953713691099432,2017-04-11T00:00:00.000+02:00
9615.509,0.013656789588485247,2017-04-12T00:00:00.000+02:00
9255.863,0.015046846740692989,2017-04-13T00:00:00.000+02:00
10300.582,0.018069509971929795,2017-04-14T00:00:00.000+02:00
12970.845,0.021505752176840535,2017-04-15T00:00:00.000+02:00
11081.922,0.01942126041695209,2017-04-16T00:00:00.000+02:00
10038.866,0.016025981088170372,2017-04-17T00:00:00.000+02:00
10452.711,0.01479207260935083,2017-04-18T00:00:00.000+02:00
9707.635,0.01336155436054797,2017-04-19T00:00:00.000+02:00
9522.604,0.013129171606533905,2017-04-20T00:00:00.000+02:00
9233.843,0.012769969934576344,2017-04-21T00:00:00.000+02:00
8494.528,0.012933298283543133,2017-04-22T00:00:00.000+02:00
8822.708,0.014649239530782366,2017-04-23T00:00:00.000+02:00
9707.138,0.01408021155774829,2017-04-24T00:00:00.000+02:00
10918.425,0.01497469555313167,2017-04-25T00:00:00.000+02:00
10725.804,0.014537594376765498,2017-04-26T00:00:00.000+02:00
11925.807,0.015934776565189563,2017-04-27T00:00:00.000+02:00
9566.759,0.012913018389492263,2017-04-28T00:00:00.000+02:00
10671.698,0.01596892911515581,2017-04-29T00:00:00.000+02:00
11503.591,0.018752330798390157,2017-04-30T00:00:00.000+02:00
10129.795,0.01726342716336759,2017-05-01T00:00:00.000+02:00
8640.5,0.01246473310383789,2017-05-02T00:00:00.000+02:00
9075.494,0.012505399782283403,2017-05-03T00:00:00.000+02:00
9212.425,0.012629637965728219,2017-05-04T00:00:00.000+02:00
10640.43,0.014605374862173864,2017-05-05T00:00:00.000+02:00
10365.672,0.01581038061478989,2017-05-06T00:00:00.000+02:00
9253.559,0.015408608010647024,2017-05-07T00:00:00.000+02:00
9714.753,0.013652882293631576,2017-05-08T00:00:00.000+02:00
9853.278,0.013514780911310104,2017-05-09T00:00:00.000+02:00
11419.654,0.015562826107982913,2017-05-10T00:00:00.000+02:00
11082.287,0.01515227925894946,2017-05-11T00:00:00.000+02:00
9437.343,0.013055289358484351,2017-05-12T00:00:00.000+02:00
9499.0,0.014586140430863995,2017-05-13T00:00:00.000+02:00
8208.232,0.013749936204394209,2017-05-14T00:00:00.000+02:00
9333.486,0.013363322371784513,2017-05-15T00:00:00.000+02:00
9563.806,0.012983195529791304,2017-05-16T00:00:00.000+02:00
8348.915,0.011355704235867155,2017-05-17T00:00:00.000+02:00
9630.163,0.013105242039523873,2017-05-18T00:00:00.000+02:00
9158.67,0.012718857834576219,2017-05-19T00:00:00.000+02:00
7976.881,0.012254700147432986,2017-05-20T00:00:00.000+02:00
7709.478,0.012788307360850296,2017-05-21T00:00:00.000+02:00
9586.526,0.013374014296385605,2017-05-22T00:00:00.000+02:00
8900.448,0.011953110811536466,2017-05-23T00:00:00.000+02:00
8710.302,0.011560211787841055,2017-05-24T00:00:00.000+02:00
9646.323,0.012636755779972655,2017-05-25T00:00:00.000+02:00
9926.505,0.013031544197891168,2017-05-26T00:00:00.000+02:00
10074.799,0.014675444261654114,2017-05-27T00:00:00.000+02:00
10287.139,0.016470681889905393,2017-05-28T00:00:00.000+02:00
10695.446,0.014630984776537716,2017-05-29T00:00:00.000+02:00
9476.546,0.012798762525511658,2017-05-30T00:00:00.000+02:00
9053.406,0.012143746125389158,2017-05-31T00:00:00.000+02:00
9168.207,0.012116246304018748,2017-06-01T00:00:00.000+02:00
9956.147,0.013039025448290721,2017-06-02T00:00:00.000+02:00
10155.362,0.014726836669983725,2017-06-03T00:00:00.000+02:00
8333.935,0.013456244648874858,2017-06-04T00:00:00.000+02:00
10656.763,0.014926139820301864,2017-06-05T00:00:00.000+02:00
9045.76,0.012074274605727001,2017-06-06T00:00:00.000+02:00
8655.252,0.011418368790700666,2017-06-07T00:00:00.000+02:00
8300.639,0.010777705280711368,2017-06-08T00:00:00.000+02:00
9093.708,0.011834242676727941,2017-06-09T00:00:00.000+02:00
8954.458,0.01273043528778967,2017-06-10T00:00:00.000+02:00
8294.254,0.01259593980689494,2017-06-11T00:00:00.000+02:00
12287.549,0.015335100327548451,2017-06-12T00:00:00.000+02:00
11227.939,0.013540480266536759,2017-06-13T00:00:00.000+02:00
12503.411,0.014774303435405964,2017-06-14T00:00:00.000+02:00
13579.554,0.015891473985851227,2017-06-15T00:00:00.000+02:00
12547.003,0.014661668324746283,2017-06-16T00:00:00.000+02:00
9883.79,0.01259153374189533,2017-06-17T00:00:00.000+02:00
9219.188,0.012743042700428094,2017-06-18T00:00:00.000+02:00
10657.89,0.012549112774928017,2017-06-19T00:00:00.000+02:00
10334.564,0.011989096856039291,2017-06-20T00:00:00.000+02:00
11101.482,0.012823755710577325,2017-06-21T00:00:00.000+02:00
10928.84,0.012607120056325779,2017-06-22T00:00:00.000+02:00
10886.671,0.012864764891366924,2017-06-23T00:00:00.000+02:00
10601.442,0.013972261539745899,2017-06-24T00:00:00.000+02:00
10727.048,0.015295157970470775,2017-06-25T00:00:00.000+02:00
11312.175,0.013850209320906116,2017-06-26T00:00:00.000+02:00
10804.338,0.013152491838567456,2017-06-27T00:00:00.000+02:00
10495.137,0.013177797408596047,2017-06-28T00:00:00.000+02:00
9171.142,0.012086208755382112,2017-06-29T00:00:00.000+02:00
9255.001,0.012470760953273648,2017-06-30T00:00:00.000+02:00
10461.819,0.015481814668477032,2017-07-01T00:00:00.000+02:00
10290.892,0.01628366102916587,2017-07-02T00:00:00.000+02:00
9383.989,0.012408575048400773,2017-07-03T00:00:00.000+02:00
9779.909,0.012333564657502134,2017-07-04T00:00:00.000+02:00
10967.958,0.01362593814098557,2017-07-05T00:00:00.000+02:00
11135.336,0.013997475851698173,2017-07-06T00:00:00.000+02:00
10598.994,0.013508238410864496,2017-07-07T00:00:00.000+02:00
10722.276,0.015192100913895407,2017-07-08T00:00:00.000+02:00
10390.593,0.01586625197145063,2017-07-09T00:00:00.000+02:00
11279.44,0.014244670027065285,2017-07-10T00:00:00.000+02:00
11811.116,0.014349796030119502,2017-07-11T00:00:00.000+02:00
12489.686,0.01461717492628209,2017-07-12T00:00:00.000+02:00
