datetime,value_Renovable,percentage_Renovable,value_No renovable,percentage_No renovable,ccaa
2014-01-01T00:00:00.000+01:00,1048421.914,0.39985667413453446,1573572.37,0.6001433258654656,Andalucia
2014-02-01T00:00:00.000+01:00,1035674.968,0.48448883504210555,1101990.326,0.5155111649578945,Andalucia
2014-03-01T00:00:00.000+01:00,1292945.136,0.5355839215947821,1121139.91,0.4644160784052178,Andalucia
2014-04-01T00:00:00.000+02:00,1081635.728,0.5228035893534334,987278.392,0.47719641064656665,Andalucia
2014-05-01T00:00:00.000+02:00,1289486.447,0.4594614403410756,1517030.779,0.5405385596589245,Andalucia
2014-06-01T00:00:00.000+02:00,1053072.544,0.366501830720024,1820235.188,0.633498169279976,Andalucia
2014-07-01T00:00:00.000+02:00,1140531.946,0.36195248378805883,2010522.397,0.6380475162119411,Andalucia
2014-08-01T00:00:00.000+02:00,1159659.619,0.3556433575270771,2101077.843,0.6443566424729229,Andalucia
2014-09-01T00:00:00.000+02:00,743477.579,0.25688947647685695,2150675.927,0.7431105235231431,Andalucia
2014-10-01T00:00:00.000+02:00,1009684.79,0.36398740494915766,1764270.507,0.6360125950508423,Andalucia
2014-11-01T00:00:00.000+01:00,904691.757,0.3959573906907943,1380129.232,0.6040426093092057,Andalucia
2014-12-01T00:00:00.000+01:00,808699.654,0.3049801759708386,1842946.97,0.6950198240291615,Andalucia
2015-01-01T00:00:00.000+01:00,955950.48,0.3115952771132996,2111973.042,0.6884047228867004,Andalucia
2015-02-01T00:00:00.000+01:00,1069661.572,0.38682964938460673,1695539.011,0.6131703506153934,Andalucia
2015-03-01T00:00:00.000+01:00,901295.212,0.3434195874292905,1723177.139,0.6565804125707095,Andalucia
2015-04-01T00:00:00.000+02:00,1092836.576,0.4024315840632758,1622746.94,0.5975684159367243,Andalucia
2015-05-01T00:00:00.000+02:00,1212968.818,0.41868748707838693,1684105.624,0.5813125129216131,Andalucia
2015-06-01T00:00:00.000+02:00,1293446.407,0.4005814512669461,1935475.958,0.5994185487330539,Andalucia
2015-07-01T00:00:00.000+02:00,1095732.921,0.3089108073349389,2451352.176,0.6910891926650611,Andalucia
2015-08-01T00:00:00.000+02:00,1082529.948,0.32241755023389757,2275010.444,0.6775824497661025,Andalucia
2015-09-01T00:00:00.000+02:00,866229.025,0.290613731156651,2114459.539,0.7093862688433491,Andalucia
2015-10-01T00:00:00.000+02:00,719571.73,0.25396322446435565,2113798.068,0.7460367755356444,Andalucia
2015-11-01T00:00:00.000+01:00,919679.874,0.31674487466337325,1983855.266,0.6832551253366267,Andalucia
2015-12-01T00:00:00.000+01:00,859571.631,0.30510160516742557,1957757.47,0.6948983948325745,Andalucia
2016-01-01T00:00:00.000+01:00,831966.708,0.33690182512103656,1637496.637,0.6630981748789634,Andalucia
2016-02-01T00:00:00.000+01:00,1128985.315,0.45738480293751105,1339363.672,0.5426151970624891,Andalucia
2016-03-01T00:00:00.000+01:00,948733.582,0.40582205496185014,1389073.273,0.5941779450381499,Andalucia
2016-04-01T00:00:00.000+02:00,871537.878,0.43562990575524363,1129100.431,0.5643700942447564,Andalucia
2016-05-01T00:00:00.000+02:00,1191399.952,0.4757972093586,1312607.908,0.5242027906414,Andalucia
2016-06-01T00:00:00.000+02:00,1272790.786,0.43058626272846,1683157.641,0.56941373727154,Andalucia
2016-07-01T00:00:00.000+02:00,1416728.888,0.40311267638370857,2097744.784,0.5968873236162914,Andalucia
2016-08-01T00:00:00.000+02:00,1533575.733,0.44586566785206905,1905970.847,0.554134332147931,Andalucia
2016-09-01T00:00:00.000+02:00,1051305.454,0.3714874357003832,1778683.808,0.6285125642996168,Andalucia
2016-10-01T00:00:00.000+02:00,897403.083,0.33275555391074363,1799480.778,0.6672444460892563,Andalucia
2016-11-01T00:00:00.000+01:00,785956.072,0.2890245790814263,1933383.835,0.7109754209185737,Andalucia
2016-12-01T00:00:00.000+01:00,907346.415,0.3168172921863713,1956595.792,0.6831827078136287,Andalucia
2017-01-01T00:00:00.000+01:00,817341.83,0.3064339097018192,1849927.699,0.6935660902981807,Andalucia
2017-02-01T00:00:00.000+01:00,911095.731,0.4037874063180852,1345279.076,0.5962125936819148,Andalucia
2017-03-01T00:00:00.000+01:00,1133033.998,0.46136254281766886,1322809.06,0.538637457182331,Andalucia
2017-04-01T00:00:00.000+02:00,1247937.165,0.4690931270781667,1412381.422,0.5309068729218333,Andalucia
2017-05-01T00:00:00.000+02:00,1307412.971,0.41844352272356844,1817054.012,0.5815564772764316,Andalucia
2017-06-01T00:00:00.000+02:00,1357216.41,0.39176799911234966,2107120.68,0.6082320008876504,Andalucia
2017-07-01T00:00:00.000+02:00,1229448.043,0.33449264750825475,2446112.697,0.6655073524917452,Andalucia
2017-08-01T00:00:00.000+02:00,1185618.881,0.3287707154127732,2420599.147,0.6712292845872269,Andalucia
2017-09-01T00:00:00.000+02:00,1041123.747,0.30535361077478407,2368443.752,0.6946463892252159,Andalucia
2017-10-01T00:00:00.000+02:00,1126223.319,0.3483689948993089,2106622.702,0.6516310051006912,Andalucia
2017-11-01T00:00:00.000+01:00,758284.242,0.2244344930160516,2620359.708,0.7755655069839484,Andalucia
2017-12-01T00:00:00.000+01:00,919711.645,0.3004048524892947,2141862.219,0.6995951475107053,Andalucia
2018-01-01T00:00:00.000+01:00,853044.166,0.3029555843985198,1962695.863,0.6970444156014801,Andalucia
2018-02-01T00:00:00.000+01:00,735842.09,0.2826458946185485,1867564.165,0.7173541053814515,Andalucia
2018-03-01T00:00:00.000+01:00,1381331.74,0.5046181177618505,1356048.65,0.4953818822381496,Andalucia
2018-04-01T00:00:00.000+02:00,1174918.212,0.471768079227043,1315538.993,0.528231920772957,Andalucia
2018-05-01T00:00:00.000+02:00,945026.654,0.36352221206879254,1654612.715,0.6364777879312075,Andalucia
2018-06-01T00:00:00.000+02:00,1043933.926,0.3715044330937034,1766083.487,0.6284955669062967,Andalucia
2018-07-01T00:00:00.000+02:00,1083866.764,0.3294602115523082,2205959.218,0.6705397884476918,Andalucia
2018-08-01T00:00:00.000+02:00,1227242.319,0.35664843438817023,2213799.897,0.6433515656118297,Andalucia
2018-09-01T00:00:00.000+02:00,987689.413,0.34230610201526335,1897708.794,0.6576938979847367,Andalucia
2018-10-01T00:00:00.000+02:00,867205.586,0.29893664370551576,2033762.242,0.7010633562944842,Andalucia
2018-11-01T00:00:00.000+01:00,738793.36,0.24970715522829387,2219845.768,0.7502928447717062,Andalucia
2018-12-01T00:00:00.000+01:00,714269.775,0.26126789240011306,2019589.975,0.738732107599887,Andalucia
2019-01-01T00:00:00.000+01:00,856751.435,0.30259252295859224,1974618.708,0.6974074770414078,Andalucia
2019-02-01T00:00:00.000+01:00,1102486.102,0.3552133095878421,2001243.607,0.644786690412158,Andalucia
2019-03-01T00:00:00.000+01:00,1211454.172,0.4786835790375078,1319349.526,0.5213164209624923,Andalucia
2019-04-01T00:00:00.000+02:00,1065583.184,0.41000040883718974,1533397.6,0.5899995911628103,Andalucia
2019-05-01T00:00:00.000+02:00,1292548.099,0.44872259532421344,1587957.836,0.5512774046757867,Andalucia
2019-06-01T00:00:00.000+02:00,1167863.052,0.3769256691619414,1930527.818,0.6230743308380585,Andalucia
2019-07-01T00:00:00.000+02:00,1150766.246,0.32820688040441065,2355455.941,0.6717931195955894,Andalucia
2019-08-01T00:00:00.000+02:00,1204159.668,0.3499953115275975,2236342.614,0.6500046884724026,Andalucia
2019-09-01T00:00:00.000+02:00,889088.73,0.3199000251355519,1890181.855,0.6800999748644481,Andalucia
2019-10-01T00:00:00.000+02:00,894180.052,0.29431284880444447,2144015.717,0.7056871511955555,Andalucia
2019-11-01T00:00:00.000+01:00,1047460.237,0.45802660126123257,1239438.022,0.5419733987387675,Andalucia
2019-12-01T00:00:00.000+01:00,1007623.095,0.5248424847257422,912235.004,0.47515751527425776,Andalucia
2020-01-01T00:00:00.000+01:00,742368.47,0.38839807781370544,1168991.324,0.6116019221862946,Andalucia
2020-02-01T00:00:00.000+01:00,977576.438,0.4666475813261941,1117315.89,0.533352418673806,Andalucia
2020-03-01T00:00:00.000+01:00,1126421.958,0.5863621315069414,794612.668,0.41363786849305856,Andalucia
2020-04-01T00:00:00.000+02:00,1180820.937,0.6193639503392279,725684.82,0.3806360496607722,Andalucia
2020-05-01T00:00:00.000+02:00,1439662.12,0.6569111346923129,751900.854,0.343088865307687,Andalucia
2020-06-01T00:00:00.000+02:00,1407688.521,0.5627533961795775,1093742.0,0.4372466038204225,Andalucia
2020-07-01T00:00:00.000+02:00,1526419.865,0.44052751867372036,1938562.004,0.5594724813262796,Andalucia
2020-08-01T00:00:00.000+02:00,1384421.119,0.4603588995342386,1622843.692,0.5396411004657614,Andalucia
2020-09-01T00:00:00.000+02:00,1337128.671,0.5125253130559838,1271774.025,0.4874746869440162,Andalucia
2020-10-01T00:00:00.000+02:00,1205503.455,0.5474502606703853,996529.39,0.45254973932961473,Andalucia
2020-11-01T00:00:00.000+01:00,1033998.128,0.4997869045436746,1034879.865,0.5002130954563254,Andalucia
2020-12-01T00:00:00.000+01:00,1041023.738,0.4942352997017056,1065308.486,0.5057647002982945,Andalucia
2021-01-01T00:00:00.000+01:00,1059290.18,0.508292255627947,1024727.761,0.4917077443720529,Andalucia
2021-02-01T00:00:00.000+01:00,1191362.805,0.6611553889308591,610577.896,0.3388446110691408,Andalucia
2021-03-01T00:00:00.000+01:00,1324315.946,0.6194317685857346,813636.954,0.3805682314142655,Andalucia
2021-04-01T00:00:00.000+02:00,1249890.094,0.5462935397642702,1038055.86,0.45370646023572986,Andalucia
2021-05-01T00:00:00.000+02:00,1622242.629,0.6481870668966949,880495.719,0.35181293310330497,Andalucia
2021-06-01T00:00:00.000+02:00,1491615.743,0.551202768785119,1214495.016,0.44879723121488097,Andalucia
2021-07-01T00:00:00.000+02:00,1723885.253,0.6212102498844129,1051157.904,0.37878975011558713,Andalucia
2021-08-01T00:00:00.000+02:00,1359426.9,0.5523026834725693,1101953.319,0.44769731652743083,Andalucia
2021-09-01T00:00:00.000+02:00,1200892.817,0.4758266420192936,1322910.415,0.5241733579807065,Andalucia
2021-10-01T00:00:00.000+02:00,1345846.061,0.5013034867457506,1338847.137,0.4986965132542494,Andalucia
2021-11-01T00:00:00.000+01:00,1101043.737,0.4004748560730536,1648301.747,0.5995251439269463,Andalucia
2021-12-01T00:00:00.000+01:00,1349683.701,0.514421884201609,1274006.586,0.48557811579839116,Andalucia
2022-01-01T00:00:00.000+01:00,1457974.499,0.48640739355319124,1539460.405,0.5135926064468087,Andalucia
2022-02-01T00:00:00.000+01:00,1179506.186,0.4967932191160117,1194733.519,0.5032067808839883,Andalucia
2022-03-01T00:00:00.000+01:00,1215648.298,0.550649101644323,992015.883,0.4493508983556771,Andalucia
2022-04-01T00:00:00.000+02:00,1472016.715,0.6156115515914161,919128.661,0.3843884484085839,Andalucia
2022-05-01T00:00:00.000+02:00,1761211.162,0.6567957518872155,920309.169,0.34320424811278444,Andalucia
2022-06-01T00:00:00.000+02:00,1604505.223,0.45161839151611755,1948284.595,0.5483816084838824,Andalucia
2022-07-01T00:00:00.000+02:00,1865735.348,0.4320720574064185,2452376.217,0.5679279425935814,Andalucia
2022-08-01T00:00:00.000+02:00,1549809.037,0.3695152107797616,2644359.408,0.6304847892202383,Andalucia
2022-09-01T00:00:00.000+02:00,1313716.926,0.34359743276910004,2509701.996,0.6564025672309,Andalucia
2022-10-01T00:00:00.000+02:00,1225484.822,0.3732509666056545,2057788.181,0.6267490333943455,Andalucia
2022-11-01T00:00:00.000+01:00,1049493.353,0.4628653656637717,1217890.277,0.5371346343362283,Andalucia
2022-12-01T00:00:00.000+01:00,985150.032,0.43590735072061554,1274848.636,0.5640926492793844,Andalucia
2014-01-01T00:00:00.000+01:00,752899.7,0.5871694018339536,529353.254,0.4128305981660464,Aragon
2014-02-01T00:00:00.000+01:00,736786.295,0.7247493647514643,279822.109,0.27525063524853566,Aragon
2014-03-01T00:00:00.000+01:00,884047.165,0.7460113735416601,300984.587,0.2539886264583398,Aragon
2014-04-01T00:00:00.000+02:00,866705.206,0.6709403719519814,425071.593,0.3290596280480185,Aragon
2014-05-01T00:00:00.000+02:00,925534.402,0.60827715293153,596032.531,0.39172284706847005,Aragon
2014-06-01T00:00:00.000+02:00,802212.081,0.5141618077708189,758020.649,0.48583819222918107,Aragon
2014-07-01T00:00:00.000+02:00,861022.974,0.5469420401597885,713226.052,0.45305795984021147,Aragon
2014-08-01T00:00:00.000+02:00,555050.883,0.39156801273075637,862457.353,0.6084319872692436,Aragon
2014-09-01T00:00:00.000+02:00,395772.482,0.3042486999392056,905046.493,0.6957513000607943,Aragon
2014-10-01T00:00:00.000+02:00,480751.501,0.33345400943658376,960981.054,0.6665459905634162,Aragon
2014-11-01T00:00:00.000+01:00,561296.208,0.4461248581930538,696863.246,0.5538751418069463,Aragon
2014-12-01T00:00:00.000+01:00,1037559.177,0.5684438790611054,787703.114,0.43155612093889467,Aragon
2015-01-01T00:00:00.000+01:00,772681.083,0.5023426158021908,765474.468,0.49765738419780925,Aragon
2015-02-01T00:00:00.000+01:00,849770.404,0.6600951535213415,437574.912,0.3399048464786584,Aragon
2015-03-01T00:00:00.000+01:00,922081.243,0.7135846234459229,370100.809,0.28641537655407706,Aragon
2015-04-01T00:00:00.000+02:00,744364.957,0.6074092723530016,481110.173,0.3925907276469984,Aragon
2015-05-01T00:00:00.000+02:00,867528.77,0.6469281395181403,473468.347,0.3530718604818596,Aragon
2015-06-01T00:00:00.000+02:00,626015.542,0.42558309720102655,844944.057,0.5744169027989735,Aragon
2015-07-01T00:00:00.000+02:00,650826.76,0.42539209626504976,879118.826,0.5746079037349502,Aragon
2015-08-01T00:00:00.000+02:00,538356.623,0.41928095013970806,745643.098,0.580719049860292,Aragon
2015-09-01T00:00:00.000+02:00,533156.045,0.4347057087949299,693319.785,0.56529429120507,Aragon
2015-10-01T00:00:00.000+02:00,567401.775,0.4942357690791026,580636.895,0.5057642309208975,Aragon
2015-11-01T00:00:00.000+01:00,543488.766,0.43069724001292836,718392.471,0.5693027599870716,Aragon
2015-12-01T00:00:00.000+01:00,289705.838,0.2933766264928874,697781.957,0.7066233735071126,Aragon
2016-01-01T00:00:00.000+01:00,591968.944,0.5520435280733696,480354.005,0.44795647192663035,Aragon
2016-02-01T00:00:00.000+01:00,758907.883,0.7064941350876169,315280.628,0.2935058649123832,Aragon
2016-03-01T00:00:00.000+01:00,941324.043,0.7452101682038811,321841.817,0.254789831796119,Aragon
2016-04-01T00:00:00.000+02:00,905423.617,0.783707615743329,249884.305,0.2162923842566709,Aragon
2016-05-01T00:00:00.000+02:00,970190.081,0.7485948129089738,325824.885,0.2514051870910262,Aragon
2016-06-01T00:00:00.000+02:00,716703.23,0.6844345645487538,330443.228,0.3155654354512461,Aragon
2016-07-01T00:00:00.000+02:00,680888.176,0.5489497565482051,559458.81,0.4510502434517949,Aragon
2016-08-01T00:00:00.000+02:00,604046.637,0.5103723963885924,579494.325,0.4896276036114076,Aragon
2016-09-01T00:00:00.000+02:00,441934.735,0.3780819808294702,726951.267,0.6219180191705299,Aragon
2016-10-01T00:00:00.000+02:00,334423.389,0.2790316179427,864090.928,0.7209683820573,Aragon
2016-11-01T00:00:00.000+01:00,510601.507,0.359321088943906,910415.858,0.640678911056094,Aragon
2016-12-01T00:00:00.000+01:00,356279.188,0.27714793830887846,929240.705,0.7228520616911216,Aragon
2017-01-01T00:00:00.000+01:00,768861.427,0.45495516911706,921110.419,0.5450448308829401,Aragon
2017-02-01T00:00:00.000+01:00,607413.308,0.48163410987757777,653737.627,0.5183658901224222,Aragon
2017-03-01T00:00:00.000+01:00,702285.067,0.6251774446076622,421052.112,0.37482255539233783,Aragon
2017-04-01T00:00:00.000+02:00,734906.612,0.6092403327199893,471360.558,0.39075966728001066,Aragon
2017-05-01T00:00:00.000+02:00,625160.167,0.5076856597073278,606232.044,0.4923143402926721,Aragon
2017-06-01T00:00:00.000+02:00,568177.748,0.43119854784308964,749493.081,0.5688014521569105,Aragon
2017-07-01T00:00:00.000+02:00,666227.937,0.347514126832309,1250896.823,0.6524858731676909,Aragon
2017-08-01T00:00:00.000+02:00,579741.771,0.34982518298077864,1077491.039,0.6501748170192214,Aragon
2017-09-01T00:00:00.000+02:00,461729.394,0.39346320591998085,711771.424,0.6065367940800191,Aragon
2017-10-01T00:00:00.000+02:00,471679.085,0.3684814425938969,808382.895,0.6315185574061031,Aragon
2017-11-01T00:00:00.000+01:00,618180.1,0.41404921969685016,874831.046,0.5859507803031498,Aragon
2017-12-01T00:00:00.000+01:00,658623.966,0.47608416974023016,724795.202,0.5239158302597698,Aragon
2018-01-01T00:00:00.000+01:00,692671.029,0.5459413202503287,576093.586,0.4540586797496713,Aragon
2018-02-01T00:00:00.000+01:00,853505.303,0.568814456099191,646993.311,0.43118554390080893,Aragon
2018-03-01T00:00:00.000+01:00,952881.908,0.73986808329432,335025.936,0.26013191670568003,Aragon
2018-04-01T00:00:00.000+02:00,845245.693,0.7240371082297263,322160.899,0.2759628917702736,Aragon
2018-05-01T00:00:00.000+02:00,961594.928,0.6966152910831656,418786.669,0.3033847089168344,Aragon
2018-06-01T00:00:00.000+02:00,943277.635,0.6407975864407901,528759.175,0.35920241355920984,Aragon
2018-07-01T00:00:00.000+02:00,665635.88,0.4757987727915431,733350.242,0.5242012272084569,Aragon
2018-08-01T00:00:00.000+02:00,624525.487,0.5282183727454415,557798.944,0.4717816272545586,Aragon
2018-09-01T00:00:00.000+02:00,418122.187,0.34322876475068936,800080.452,0.6567712352493107,Aragon
2018-10-01T00:00:00.000+02:00,572390.66,0.4739046088738602,635427.642,0.5260953911261397,Aragon
2018-11-01T00:00:00.000+01:00,484942.748,0.4518030452340253,588407.14,0.5481969547659746,Aragon
2018-12-01T00:00:00.000+01:00,550205.153,0.5290599677837614,489762.311,0.4709400322162386,Aragon
2019-01-01T00:00:00.000+01:00,878734.884,0.5694567456777888,664375.968,0.4305432543222112,Aragon
2019-02-01T00:00:00.000+01:00,569049.598,0.561402251754502,444572.268,0.43859774824549813,Aragon
2019-03-01T00:00:00.000+01:00,711475.214,0.6816001093449204,332355.625,0.31839989065507956,Aragon
2019-04-01T00:00:00.000+02:00,612758.747,0.6449047898156313,337395.069,0.35509521018436874,Aragon
2019-05-01T00:00:00.000+02:00,964820.269,0.7250966156475491,365788.988,0.2749033843524508,Aragon
2019-06-01T00:00:00.000+02:00,653700.396,0.5621633940683192,509129.491,0.4378366059316809,Aragon
2019-07-01T00:00:00.000+02:00,616504.057,0.40677073139939224,899101.687,0.5932292686006079,Aragon
2019-08-01T00:00:00.000+02:00,456863.818,0.3650901057282313,794508.955,0.6349098942717686,Aragon
2019-09-01T00:00:00.000+02:00,499508.687,0.4144625410698061,705687.531,0.5855374589301939,Aragon
2019-10-01T00:00:00.000+02:00,516156.387,0.38958198829580215,808741.587,0.610418011704198,Aragon
2019-11-01T00:00:00.000+01:00,851523.449,0.5279945060271086,761227.137,0.4720054939728913,Aragon
2019-12-01T00:00:00.000+01:00,962046.105,0.688256731879191,435755.123,0.31174326812080894,Aragon
2020-01-01T00:00:00.000+01:00,724594.776,0.5745439906579964,536570.231,0.4254560093420036,Aragon
2020-02-01T00:00:00.000+01:00,790174.86,0.7046618450829247,331178.404,0.29533815491707527,Aragon
2020-03-01T00:00:00.000+01:00,1195159.667,0.8109554379299514,278607.708,0.18904456207004852,Aragon
2020-04-01T00:00:00.000+02:00,992207.841,0.8026490680332659,243958.599,0.1973509319667342,Aragon
2020-05-01T00:00:00.000+02:00,1143940.298,0.790307165697674,303522.597,0.20969283430232594,Aragon
2020-06-01T00:00:00.000+02:00,992476.221,0.6156997830123961,619472.083,0.3843002169876038,Aragon
2020-07-01T00:00:00.000+02:00,1181003.906,0.6022968207812894,779829.798,0.3977031792187105,Aragon
2020-08-01T00:00:00.000+02:00,1072131.176,0.5920333771699001,738799.115,0.4079666228300999,Aragon
2020-09-01T00:00:00.000+02:00,947110.716,0.5733051731068544,704907.721,0.42669482689314564,Aragon
2020-10-01T00:00:00.000+02:00,1207642.2,0.7736301240705098,353365.008,0.22636987592949026,Aragon
2020-11-01T00:00:00.000+01:00,747341.508,0.6381720721556943,423724.323,0.3618279278443058,Aragon
2020-12-01T00:00:00.000+01:00,1339576.328,0.7678650625062979,404970.199,0.23213493749370206,Aragon
2021-01-01T00:00:00.000+01:00,1595218.25,0.8346936075095072,315924.037,0.16530639249049278,Aragon
2021-02-01T00:00:00.000+01:00,1202148.464,0.833779437980422,239657.857,0.16622056201957794,Aragon
2021-03-01T00:00:00.000+01:00,1545423.096,0.8339151375635131,307790.77,0.16608486243648687,Aragon
2021-04-01T00:00:00.000+02:00,1195503.38,0.7980875619676857,302456.79,0.2019124380323143,Aragon
2021-05-01T00:00:00.000+02:00,1291314.075,0.8173395396415635,288585.113,0.1826604603584365,Aragon
2021-06-01T00:00:00.000+02:00,1085380.367,0.7877152584730333,292503.78,0.21228474152696672,Aragon
2021-07-01T00:00:00.000+02:00,1359380.963,0.8237143644240057,290925.286,0.17628563557599425,Aragon
2021-08-01T00:00:00.000+02:00,1143843.844,0.8062271449171542,274917.421,0.19377285508284578,Aragon
2021-09-01T00:00:00.000+02:00,802042.255,0.7028250985953609,339126.802,0.29717490140463915,Aragon
2021-10-01T00:00:00.000+02:00,936079.6,0.7001079867369449,400970.709,0.29989201326305515,Aragon
2021-11-01T00:00:00.000+01:00,1651209.0,0.6986598305454076,712185.785,0.3013401694545924,Aragon
2021-12-01T00:00:00.000+01:00,1328622.556,0.6972044807804058,577020.039,0.30279551921959424,Aragon
2022-01-01T00:00:00.000+01:00,1307756.353,0.7220341396455939,503454.892,0.2779658603544061,Aragon
2022-02-01T00:00:00.000+01:00,1307890.682,0.678121667557723,620805.516,0.32187833244227715,Aragon
2022-03-01T00:00:00.000+01:00,1375206.423,0.7829503174723171,381235.068,0.21704968252768292,Aragon
2022-04-01T00:00:00.000+02:00,1687934.258,0.8616943775118454,270920.647,0.13830562248815464,Aragon
2022-05-01T00:00:00.000+02:00,1688964.079,0.8286941045708115,349139.088,0.17130589542918856,Aragon
2022-06-01T00:00:00.000+02:00,1290142.87,0.6931824185925298,571045.232,0.30681758140747023,Aragon
2022-07-01T00:00:00.000+02:00,1271554.833,0.7102817565271962,518657.039,0.2897182434728039,Aragon
2022-08-01T00:00:00.000+02:00,1200227.438,0.7254611260545044,454206.404,0.2745388739454956,Aragon
2022-09-01T00:00:00.000+02:00,1177043.945,0.7779819392611038,335901.132,0.22201806073889618,Aragon
2022-10-01T00:00:00.000+02:00,873742.438,0.7451839313694594,298776.723,0.25481606863054074,Aragon
2022-11-01T00:00:00.000+01:00,1244340.525,0.7409512020190935,435042.033,0.2590487979809065,Aragon
2022-12-01T00:00:00.000+01:00,873034.302,0.7135063753903298,350548.741,0.2864936246096702,Aragon
2014-01-01T00:00:00.000+01:00,60032.899,0.28083919193699697,153729.641,0.719160808063003,Cantabria
2014-02-01T00:00:00.000+01:00,48770.17,0.2840390758596945,122932.156,0.7159609241403054,Cantabria
2014-03-01T00:00:00.000+01:00,47788.91,0.24375537183243534,148263.836,0.7562446281675647,Cantabria
2014-04-01T00:00:00.000+02:00,46342.019,0.24650498920531785,141654.253,0.7534950107946822,Cantabria
2014-05-01T00:00:00.000+02:00,31931.967,0.19937865126346987,128225.436,0.8006213487365302,Cantabria
2014-06-01T00:00:00.000+02:00,26098.449,0.17625788393158107,121971.234,0.823742116068419,Cantabria
2014-07-01T00:00:00.000+02:00,21094.111,0.1591482959769116,111449.633,0.8408517040230884,Cantabria
2014-08-01T00:00:00.000+02:00,14404.124,0.116798734160423,108920.192,0.883201265839577,Cantabria
2014-09-01T00:00:00.000+02:00,17454.326,0.13768867380034872,109312.281,0.8623113261996513,Cantabria
2014-10-01T00:00:00.000+02:00,23733.175,0.19172904775767896,100051.798,0.808270952242321,Cantabria
2014-11-01T00:00:00.000+01:00,30367.474,0.2540911726011206,89146.611,0.7459088273988794,Cantabria
2014-12-01T00:00:00.000+01:00,53837.652,0.34316608229002216,103047.468,0.6568339177099778,Cantabria
2015-01-01T00:00:00.000+01:00,40299.934,0.2475271216924864,122510.241,0.7524728783075136,Cantabria
2015-02-01T00:00:00.000+01:00,53920.952,0.364733410119454,93915.661,0.6352665898805461,Cantabria
2015-03-01T00:00:00.000+01:00,74456.432,0.4150531089413547,104933.7,0.5849468910586454,Cantabria
2015-04-01T00:00:00.000+02:00,62639.917,0.35770066305707543,112478.341,0.6422993369429246,Cantabria
2015-05-01T00:00:00.000+02:00,49265.303,0.3230311265738458,103244.158,0.6769688734261541,Cantabria
2015-06-01T00:00:00.000+02:00,26020.841,0.1930787182240229,108747.202,0.8069212817759771,Cantabria
2015-07-01T00:00:00.000+02:00,23297.419,0.19897667513811898,93788.762,0.801023324861881,Cantabria
2015-08-01T00:00:00.000+02:00,22570.271,0.17345399817731777,107552.247,0.8265460018226821,Cantabria
2015-09-01T00:00:00.000+02:00,16743.745,0.1270069753484308,115089.526,0.8729930246515691,Cantabria
2015-10-01T00:00:00.000+02:00,32471.431,0.23640617039070913,104882.983,0.7635938296092909,Cantabria
2015-11-01T00:00:00.000+01:00,32860.074,0.3184402509896604,70330.631,0.6815597490103397,Cantabria
2015-12-01T00:00:00.000+01:00,41469.295,0.3170095072821005,89344.747,0.6829904927178995,Cantabria
2016-01-01T00:00:00.000+01:00,37181.686,0.2604450213792691,105580.444,0.7395549786207308,Cantabria
2016-02-01T00:00:00.000+01:00,41176.777,0.264722708003055,114370.049,0.735277291996945,Cantabria
2016-03-01T00:00:00.000+01:00,68072.279,0.400894110578583,101728.866,0.5991058894214171,Cantabria
2016-04-01T00:00:00.000+02:00,67006.41,0.38751883081832134,105904.955,0.6124811691816787,Cantabria
2016-05-01T00:00:00.000+02:00,48839.688,0.3301751267766674,99080.867,0.6698248732233326,Cantabria
2016-06-01T00:00:00.000+02:00,32873.832,0.2513339464086222,97923.589,0.7486660535913778,Cantabria
2016-07-01T00:00:00.000+02:00,28312.245,0.2243841251158605,97865.331,0.7756158748841395,Cantabria
2016-08-01T00:00:00.000+02:00,19529.701,0.1699357819989691,95394.306,0.8300642180010309,Cantabria
2016-09-01T00:00:00.000+02:00,21852.98,0.1926025261916055,91608.564,0.8073974738083946,Cantabria
2016-10-01T00:00:00.000+02:00,23112.661,0.15166581715808292,129279.364,0.8483341828419171,Cantabria
2016-11-01T00:00:00.000+01:00,27833.793,0.16963925189667164,136242.579,0.8303607481033284,Cantabria
2016-12-01T00:00:00.000+01:00,27515.789,0.18221937322544846,123487.853,0.8177806267745517,Cantabria
2017-01-01T00:00:00.000+01:00,36369.32,0.20688262499311705,139427.56,0.793117375006883,Cantabria
2017-02-01T00:00:00.000+01:00,37621.747,0.2157315531853074,136769.743,0.7842684468146925,Cantabria
2017-03-01T00:00:00.000+01:00,38258.636,0.19818325778592058,154788.125,0.8018167422140794,Cantabria
2017-04-01T00:00:00.000+02:00,26947.654,0.15594319754544522,145856.639,0.8440568024545547,Cantabria
2017-05-01T00:00:00.000+02:00,29215.512,0.193106166554762,122076.974,0.806893833445238,Cantabria
2017-06-01T00:00:00.000+02:00,23192.485,0.1745388183613887,109686.179,0.8254611816386114,Cantabria
2017-07-01T00:00:00.000+02:00,22094.758,0.16633365819253584,110739.199,0.8336663418074641,Cantabria
2017-08-01T00:00:00.000+02:00,18161.895,0.1470647346557727,105334.027,0.8529352653442273,Cantabria
2017-09-01T00:00:00.000+02:00,17981.481,0.13376858402558825,116440.821,0.8662314159744118,Cantabria
2017-10-01T00:00:00.000+02:00,21610.327,0.1439139971246139,128551.071,0.8560860028753862,Cantabria
