datetime,value_Carbón,percentage_Carbón,value_Motores diésel,percentage_Motores diésel,value_Turbina de gas,percentage_Turbina de gas,value_Turbina de vapor,percentage_Turbina de vapor,value_Ciclo combinado,percentage_Ciclo combinado,value_Cogeneración,percentage_Cogeneración,value_Residuos no renovables,percentage_Residuos no renovables,value_Total tCO2 eq.,percentage_Total tCO2 eq.,value_tCO2 eq./MWh,percentage_tCO2 eq./MWh,value_Fuel + Gas,percentage_Fuel + Gas
2015-11-25T00:00:00.000+01:00,154797.31300000002,0.6958573633429519,6780.775,0.03048148654183554,1644.272,0.007391464078828306,4807.213,0.02160977150299735,24714.639,0.11109923807600514,28066.647,0.12616745472382565,1644.663,0.007393221733556248,222455.522,1,0.26822382036244236,1,,
2015-11-26T00:00:00.000+01:00,167556.849,0.7101012815195905,6905.675,0.029266059230188785,1530.411,0.006485839396225923,5421.675,0.022976908365486905,24783.949,0.10503368887067203,28122.562,0.1191826382209786,1640.781,0.006953584396857423,235961.90199999994,1,0.28243980752411324,1,,
2015-11-27T00:00:00.000+01:00,175094.54,0.695408553509155,6828.365,0.027119654487698708,2175.243,0.00863923334308948,5239.105,0.020807721529937945,31886.989,0.1266429261372304,28942.379,0.11494806129022495,1619.957,0.006433849702663659,251786.57799999998,1,0.32176418789678374,1,,
2015-11-28T00:00:00.000+01:00,158073.32799999998,0.7139823615696865,6677.982,0.030162971952357828,1551.141,0.00700616181312742,4796.222,0.021663477029929334,22440.3,0.10135788618515224,26244.357,0.11853997271910374,1613.355,0.0072871687306429195,221396.68499999997,1,0.3229945004738228,1,,
2015-11-29T00:00:00.000+01:00,152552.38999999998,0.6838556335819146,6644.975,0.029787822981737513,1085.689,0.004866882380327935,4465.741,0.020018841664609342,30747.679,0.13783444168733333,25953.858,0.11634489637615672,1626.561,0.007291481327920413,223076.893,1,0.35562636216633886,1,,
2015-11-30T00:00:00.000+01:00,176977.45500000002,0.6338598798812166,6740.607,0.024142060034406575,1398.976,0.005010552102903192,5389.042,0.019301314479829263,58359.257,0.20901866642831454,28886.664,0.10346005582015554,1453.957,0.005207471253174333,279205.958,1,0.3802966614604729,1,,
2015-12-01T00:00:00.000+01:00,187969.85,0.6246047432934762,6575.799,0.0218507130071365,1247.209,0.004144348986171522,5386.526,0.017898879471753767,68985.393,0.22923146284238968,29440.627,0.09782821697061514,1336.675,0.004441635428457315,300942.07899999997,1,0.40042018441908495,1,,
2015-12-02T00:00:00.000+01:00,193792.235,0.6234142270473972,6970.396,0.022423210272353118,1220.068,0.003924861845807516,5133.789,0.016514991435335014,72707.651,0.23389473808688424,29717.645,0.09559930348779945,1314.508,0.004228667824423513,310856.29199999996,1,0.40084534993551085,1,,
2015-12-03T00:00:00.000+01:00,191535.58200000005,0.657322307163641,7320.324,0.025122289083943535,1089.466,0.003738889125553408,4900.121,0.01681650379249641,56309.531,0.193246134455699,28984.51,0.09947062987600716,1248.085,0.0042832465026594,291387.61900000006,1,0.3783734179868286,1,,
2015-12-04T00:00:00.000+01:00,195330.50000000003,0.6463463222602908,7218.329,0.02388536558302365,925.667,0.0030630211927359856,5118.104,0.016935745812075853,63276.383,0.20938080554743665,28909.184,0.09566014912134069,1429.014,0.004728590483096428,302207.18100000004,1,0.3944639567920454,1,,
2015-12-05T00:00:00.000+01:00,191117.418,0.6887891612760703,7128.288,0.0256904240557199,1482.208,0.005341893040626373,6074.454,0.021892395364351717,43318.75,0.156121225329801,26816.15,0.09664568337331395,1531.41,0.005519217560116822,277468.678,1,0.3985757148511483,1,,
2015-12-06T00:00:00.000+01:00,162921.516,0.6906323762376212,6877.54,0.029154232721903282,1132.109,0.004799066127214265,5917.695,0.02508540222335943,31265.135,0.13253445590599597,26248.01,0.11126661452014013,1539.933,0.006527852263765632,235901.93800000002,1,0.36704858554360636,1,,
2015-12-07T00:00:00.000+01:00,159456.707,0.6891599875163779,7002.495,0.030264260798910758,1675.914,0.007243175235761785,6602.507,0.02853554251372316,28030.206,0.12114445845819141,27060.076,0.11695162899828501,1550.454,0.006700946478749985,231378.359,1,0.34251919950454124,1,,
2015-12-08T00:00:00.000+01:00,155628.256,0.6526957182551058,7029.482,0.029481232527281787,893.966,0.0037492406293214765,6010.11,0.02520604653721875,40594.19400000001,0.17024965318519736,26733.135,0.11211719001744583,1550.074,0.006500918848429201,238439.21699999998,1,0.38065016938676854,1,,
2015-12-09T00:00:00.000+01:00,173900.304,0.629115226698472,6895.874,0.02494704859626984,1777.493,0.006430396531393912,6707.403,0.024265221289682223,56659.739,0.20497666608829648,28767.05500000001,0.10406992921514627,1712.566,0.00619551158073936,276420.434,1,0.37341673837915246,1,,
